关键词,博主,内容,日期,点赞数,评论数,转发数
疫情,澄泓-研究君,国外疫情还没控制住，欧美股市目前也是超跌反弹，完全没有到企稳的阶段，我们自己的股市就更不用说了，2800点都过不去。这个时候，奉劝管理层，就别瞎JB折腾了，少发点新股，能降的税费降一点，印花税是不是可以动一动，这样有实质性效果的玩法，多去想想，只有有赚钱效应的市场，才会有活力，一天到晚 ...全文,2020-04-11,78,28,4
疫情,侃侃而谈zp,#特朗普称死亡人数将低于10万#   川普称美国疫情死亡人数将远低于上周白宫新冠工作组根据数据模型预测的10万这个数字，预计能够控制在6万人以下～     可以预料，这又将成为川普政府的一大功绩亮点，想起来都觉得很有黑色幽默的荒诞感看来米国还会将丧事变成喜事来办呀，这个卓越的能力，类似于 ...全文,2020-04-11,23,7,3
疫情,侃侃而谈zp,#英国首相约翰逊已能下床行走#   英国首相约翰逊病情好转，不仅已转出ICU到了普通病房，现在还已能下床行走        当初鲍里斯听从了高参的建议，拟采用所谓“群体免疫”的消极方法来应对新冠病毒疫情，本质上就是达尔文主义对民众“过筛子”的物竞天择适者生存这完全是无为政府的逻辑， ...全文,2020-04-11,15,7,3
疫情,玛格丽特是马哥啊,意大利超话 说真的…我有点到达极限了🙉这隔离啥时候是个头喔意大利禁令继续延期下去…还挺让人绝望的…比意大利更怕的是美国…#全球疫情##美国新冠肺炎确诊病例超50万例# 意大利 ,2020-04-11,96,12,2
疫情,阮冬冬冬,//@吃瓜群众CJ:被他们治愈了//@M大王叫我来巡山:好喜欢，好有力量//@-森谷moriya-://@Re八意湿酱:疫情压不住人们追求快乐的决心//@快乐崇拜5237:……不得不佩服意大利人 这么小表现力就这么强 //@CosmosAmanda: 卧槽 这扑面而来的生命力,2020-04-12,0,0,0
疫情,早春不過一顆樹,三叔确诊胃癌晚期去年年末在医院切除了胃疫情期间正好是春节然后在医院渡过了整个春节想想挺难受的得了这个病基本宣布死刑了胃没了再也不能大口大口的吃饭再也不能大口大口的喝酒现在每天只能靠点滴稀饭度日稍微硬一点的东西吃着就流泪那么大一个男子汉和他视频的时候瘦了一大截头发也都 ...全文,2020-04-12,0,1,0
疫情,腹骂,可以选取一些案例转给一些人大代表进行讨论，并由人大代表联系检察院或监察委处理。 还可以针对一些案例转给媒体，由媒体进行监督。还可以向党中央汇报，请中央象对待新冠肺炎疫情一样利用制度优势对冤假错案进行大清理。总之，如果想处理，办法总比困难多；如果不处理，冤访民或只有死路一条！,2020-04-12,1,0,1
疫情,澄泓-研究君,欧美短期很难控制住疫情，欧美在这个病毒面前显示毕竟是多么幼稚主观，英国首相新冠icu去普通病房，那么多医生护士最重要的护理只是口罩，还有那么多医生护士连口罩都不戴，不扩散怎么可能。。。 ,2020-04-12,30,3,1
疫情,侃侃而谈zp,#美国新冠肺炎死亡病例超2万#   前几天就预言美国新冠肺炎确诊病例数会很快突破50万，现在果然都超过52万了，其中死亡病例也已经超过2万。。。    几点感受：1.美国疫情目前看不到有拐点出现的迹象；2.事实真相证明了美国应对新冠肺炎疫情的表现是一场灾难，这可能要对米国体制在极端、紧急事件发生后 ...全文,2020-04-12,1,3,0
疫情,乔乔eureka,算了吧，舆论场上掌握权力的那一方明明是财新，呼风唤雨的时候春风得意，被质疑的时候怎么就“滚刀肉”了？女孩的“病态”是谁造成的？伤害她的是中年男人，让她vulnerable的是家庭、法律、警察、社工的集体缺失。疫情时期财新怼天怼地敢得很，怎么这事上却同情起老男人了？,2020-04-12,122,18,56
疫情,二三线小镇文艺青年,坊间流传，普京亲自视察医院那日，帮助其穿上隔离的那位医生（红圈中人），不久后确诊新冠肺炎，于是普京被隔离观察，在家办公。普京对此大为愤怒，于是下令，无论健康与否全面驱逐中国人。我个人认为这应该是则假消息。不过，俄罗斯的新冠肺炎疫情应该相当严重，导致大量在俄国人纷纷回国避难。国内满 ...全文,2020-04-12,1,1,0
疫情,玛格丽特是马哥啊,意大利超话 【居家隔离第49天】【2020.4.11】今天我又回归图文形式，因为做视频做得我头秃。恭喜自己到了10w＋先 🎉🎉我的健康包还没有来，还在等待，但是我不急然后疫情期间我找到了一件新的事做！视！频作为一个初做视频选手，老实说，做视频很难。我会先入为主的想很多想主题 / ...全文,2020-04-12,17,6,2
疫情,侃侃而谈zp,#张文宏称11月可能会出现下一波疫情#  张文宏称11月可能会出现下一波疫情。。。     看起来今年夏天已经不太可能彻底把新冠病毒杀灭，这是要跟人类长期共存的意思么？     不过好消息是，可能出现的下一波疫情的冲击力会降低很多了      对于医疗防护物资来说，眼下来看，还是得先保证 ...全文,2020-04-13,4,3,2
疫情,侃侃而谈zp,#华春莹发推为美国加油#  华春莹发推为美国加油💪     推文内容对于米国政府应对新冠肺炎疫情反应的时间线勾勒得特别清晰了，不知道能不能在义时形态挂帅的米国舆论中，能不能叫醒那些装睡的人，给他们涂抹一些清凉油呢？     其他的图片评论吧🙈 ,2020-04-13,7,4,2
疫情,侃侃而谈zp,#特朗普好友因感染新冠去世#   特朗普地产圈好友斯坦利·切拉因感染新冠病毒去世，终年78岁～      斯坦利·切拉为川普竞选捐过不少钱，米国政府应对新冠病毒疫情的迟滞、不及格表现，也连累到了大统领的好友。。。川普一味甩锅，私下可曾后悔反思过么？      华春莹发推，清晰地勾勒出了对于新冠肺炎 ...全文,2020-04-13,4,3,2
疫情,马泰奥ECON,露阴癖这个形容绝了//@战争史研究WHS:这次疫情让台绿港黄看到了大量的煽风点火的机会。也利用了。这次“泰星女友辱华”甚至不排除台湾心战部门主动搜索然后往大陆喂料的可能。包括动森事件也是。其实对方有点像露阴癖，你的反应越大越激烈，对方获得的快感就越高,2020-04-13,0,0,0
疫情,moddyMo,4.12 裸辞日记今天真的没办法来得及来小记，我改了小记的名字，裸辞日记，这段时间变多，一是因为疫情，二也是因为辞去了工作，这个时候辞职，心情还是很不一样的，改天可以具体描述一下下午去楼下春游了，还是很愉快的，发现了一个规律，很多事情你不做也就这样了，做了以后发现其实进展蛮快的 ...全文,2020-04-13,1,0,0
疫情,胡锡进,中美关系成了今天的样子真是中国人没有想到的。新冠疫情带来了新的冲击，两国关系的动荡很可能出现更严重的振幅。中国人没有谁希望这样。不断有人说，这是中国自己招来的。那些人主张中国应全面对美展示善意，大幅退让，以期重获美方的信任，让中美关系重回正轨。 不能不说，那些认为是中国搞坏了中 ...全文,2020-04-13,69137,9252,11796
疫情,胡锡进,这一次我们算是碰上了真正意义上的的国际流氓。华盛顿在从三个方向持续攻击中国：一是指控中国政府在最初“隐瞒疫情”而导致危机失控，“害了美国和世界”；二是污称中国“隐瞒实际死亡数字”，企图让美国惊天死亡人数带来的联想不是执政力量失职甚至渎职，而是体现华盛顿“比北京诚实”，而且也许“ ...全文,2020-04-13,37373,5594,4446
疫情,iBingo,#美国疫情统计出现乌龙#这要真是一天新增12万，那美国离亡国也就不远了。别是不小心把真实数据放了出来 ,2020-04-14,12,1,1
疫情,腹骂,在非常关键的时候，马失前蹄是致命的。【#财新#声明 ：为《高管性侵养女事件疑云》一文致歉】财新网的这篇报道虽然没细看，但关于两个人的案件不采访受害人，确实存在严重的错误，为其叹息。这个疫情期间劳苦功高的主流媒体，这次也会被借此遭受极端攻击，之前它们正愁找不到借口。#盼天下无冤#,2020-04-14,0,0,0
疫情,澄泓-研究君,【盘前思考20200414】继续划重点-点赞是美德1【外盘】美股回踩5日线反弹；2【大事】① 欧美疫情数据趋缓② 再融资力度拟加快③ 一季度GDP数据即将发布3【仓位】【3（保守）-5（激进）】成以内较为合适；4【策略】【策略】① 昨天整个市场的量能又创了近期的新低，说明整体来看，大资 ...全文,2020-04-14,20,5,3
疫情,敏从心来,你为医院转发的物资急需的那条围脖!开始关注疫情和要一起坚持在最后，也是由你的逆行开始的所以狗头君说[最右]看在疫情中建立起的战胜疫情革命同志般的友谊上，红包就不要了， 狗头君现在对杜医森和你老婆恋爱到结婚史之二三事滴电影极为感兴趣,2020-04-14,0,0,0
疫情,敏从心来,我发现别人的困难比我更难，当你去陪人聊聊说说，转真理解经，别人被鼓励到，看到了他们的心又转回主的身上，他们的生命被改变，他们在苦难当中变得坚强，还会安慰鼓励你，突然觉得我的那些事儿都不是事儿。我还有的弟兄姐妹，他们年迈却虔诚，都癌症了照样坚持祷告，跪下来为祖国为武汉为疫情为教会 ...全文,2020-04-14,1,0,1
疫情,侃侃而谈zp,#广州111名非洲籍人士新冠检测呈阳性#  广州黑如潮水，它将大家包围    1、入乡随俗，非洲籍人士既然来到广州，就应该遵从我们的法律法规和新冠非常时期疫情防控规定，不歧视可以，但必须一视同仁，搞超国民待遇是不行的    2、不能为了不歧视弄出矫枉过正的局面来，搞黑名贵那套是不 ...全文,2020-04-14,13,5,3
疫情,侃侃而谈zp,#普京表示俄罗斯疫情形势恶化#  俄疫情发展形势恶化，估计是前一段时间从世界各地撤侨撤的吧      俄前一段时间防疫工作给世界的感觉做得还不错，现在看起来也沦陷了晚节不保的原因何在呢？前几天俄国那个新冠病毒检测阳性的患者为了避免被隔离，以百米冲刺的速度在前面飞奔，三个防疫隔 ...全文,2020-04-14,5,1,1
疫情,相忘于江湖可矣,疫情利好宅家概念股，长期来看零食可能就呵呵了……个人观点，不喜勿喷⚠️,2020-04-14,0,0,0
疫情,并不软的软喵子,准备建个词条专门记录关于健身的一切，方便大家查看。#喵子的运动分享# 因为我发现蛮多人是因为我减肥，然后关注我的。我不是专业的健身博主，我就是疫情期间在家里躺到心慌，突然有一天觉得“我不能这样没有目标的活下去”然后爬起身开始健身，觉得什么都好，我应该让自己往前走。我的体重从最初 ...全文,2020-04-14,189,46,5
疫情,胡锡进,今年世界各国的经济都会下降，但我相信，中国经济的下降幅度大概率会远低于美国经济的下降幅度。这不仅是因为中国最早控制住了疫情，“经济停摆”的时间要短，而且中国接下来平衡恢复经济与保持抗疫的能力更强。中国经济的挑战不是来自横向对比，而是如何在国内减轻经济下降给企业和民众带来的实际痛 ...全文,2020-04-14,12167,2317,641
疫情,胡锡进,#胡侃# 美欧疫情刚在高位上出现缓和，政治人物就急不可耐地谈论如何退出严厉防控措施和重启经济了。各国每天还有几千个新增确诊病例和几百个新增死亡病例，美国甚至还每天新增两万多确诊和一千多死亡，这哪能说是拐点啊，真是要钱不要命啊。  胡锡进的微博视频 ,2020-04-14,5029,1212,443
疫情,胡锡进,新冠病毒考验全世界，中国经历的是闭卷考试，我们打的是遭遇战。而在中国之后，欧美经历的是开卷考试。美国政府比欧洲交卷还晚，依然考砸了，太笨。还怨中国和世卫组织，low。不过，美国人民确实表现出了坚韧，每天都有一千几百个人死亡，是中国疫情高峰时期每天死亡人数的10倍以上。但是美国没有乱， ...全文,2020-04-14,14642,2982,758
疫情,重小山,大灾大难后的安抚人心疫情其实还没结束，输入性病源如达摩克里斯之剑高悬头顶，令人惴惴不安。今年的经济不景气已经一眼就清楚的很，大批的影院，旅游业，餐饮，上下游全部萎靡不振，居家隔离的这两三个月收入锐减令很多人入不敷出。俗话说大灾大难之后人心思定，为政者当轻徭薄赋以安民心。但是今日 ...全文,2020-04-15,0,0,0
疫情,宁秋草,转了，之前去重庆是出差，疫情结束一定去旅游，因为一个人，爱上座城,2020-04-15,0,0,0
疫情,腹骂,八年前李跃华的三个梦想可能还要继续做梦好多年！如果能够秘密认定为国家战略储备技术，和谐也就和谐了，我也就不想再继续关注了。可是，很难的呦！国外疫情还在肆虐，本应是一展身手或者说翻身证明的机会，不积极争取或者说无奈无法争取，那么李跃华的防治方法或在若干年内都得歇菜。可惜了！可悲了！,2020-04-15,0,0,6
疫情,敏从心来,我向上帝祈求，保守海外的弟兄姐妹在疫情中有你的同在和保守，中国疫情之初，海外的教会都为中国祷告。所以祈求上帝与他们用在。我也为战乱的地方祷告，那些地方有我们传道的弟兄姐妹们。战乱的地方其实非常危险。我从一些去过那里的牧师和弟兄姐妹们的见证，那里常有这样的悲离发生，有很多失去父母的 ...全文,2020-04-15,0,0,0
疫情,侃侃而谈zp,#宁波海关查获49万只不合格出口口罩#  现在出口订单口罩满天飞，很多口罩生产设备都是仓促安装上马，似乎都想抓住这个所谓“两个月就赚十年钱”的新冠疫情“风口”，哈哈哈     据说现在口罩生产原材料熔喷布都涨价涨到天际，中石化已经响应不过来了，哈哈 ,2020-04-15,7,4,2
疫情,侃侃而谈zp,#美国新冠病毒确诊超60万例#   美国新冠病毒确诊超60万例，这是迟早的事儿，米国下一个槛儿就是70万例    美国这次新冠病毒疫情防疫抗疫的组织准备工作，在中国事实上用举国之力已经为世界抗疫开辟了一扇时间窗口的背景下，差不多可以用玩忽职守、坐荒时日来看待了 ,2020-04-15,3,2,2
疫情,乔乔eureka,（作为去年有报税的加州居民）收到了川总给的疫情补贴！给美国政府唱一曲赞歌！（ ,2020-04-15,54,12,9
疫情,并不软的软喵子,科普一下为啥会以为喜茶道歉上热搜，主要是因为疫情期间三大涨价品牌：西贝，海底捞，喜茶，因为他们仨都因为涨价被骂上热搜，后面西贝和海底捞都道歉了，然后也上了热搜，所以我今天看到喜茶以为跟前两位一样。 查看图片,2020-04-15,464,62,6
疫情,玛格丽特是马哥啊,意大利超话 扒☝🏻个资讯因为疫情原因戛纳电影节六月份不举行。组织者表示，他们正在探索不同的形式，以替代原定的模式。目前不清楚会以什么样的形式，电影节导演ThierryFrémaux在上周接受WWD姐妹刊物采访时称，已排除改用数字媒体的可能性。“对于戛纳电影节，其灵魂/历史/效率说明这是 ...全文,2020-04-15,6,2,1
疫情,玛格丽特是马哥啊,意大利超话 【居家隔离第51天】【2020.4.15】欧洲疫情好坏参半，不能出门的状态还需要维持很久。所以我问了身边人一个问题人在家待很久会傻吗？有的人说会懒，有的人说会傻。今天是需要等待的一天，充话费需要等待，下单超市外卖需要等待，毕业需要等待，出门需要等待…而我是个讨厌等待 ...全文,2020-04-15,12,9,8
疫情,追星女孩的日记,#2020已有5328家影视公司注销# 受疫情的影响，很多行业收到重创，很多人没有收入来源，消费力降低，经济复苏是个很大的问题 追星女孩的日记的微博视频 ,2020-04-15,3,0,0
疫情,追星女孩的日记,#陈乔恩否认怀孕# 我隔着屏幕感觉到了陈乔恩的无奈疫情期间谁没胖啊，大家谁都别嘲笑谁 追星女孩的日记的微博视频 ,2020-04-15,1,0,0
疫情,一只蹦蹦跳跳的尤物,………//@Crrrrsh:唉，我一前前公司同事更惨，去年8月份离职去了家公司试用期没过，后面就找不到工作（是做ppt的）她就索性自己创业，年前拿积蓄弄了个小工作室卖衣服……刚卖了没几件又碰上疫情快递停发……,2020-04-15,27,17,9
疫情,弥绛,武汉地铁安检消毒了吗？那么多人的包包得接触那玩意！安不安全？地铁工作人员说一句那你不背呀，呵呵，他怎么不说让人不要出门呢？我问疫情期间的消毒问题，有没有死角的问题，对方却把责任推给个人我不背，所有人都能不背包么，什么态度，平时推卸责任推卸惯了吧  ...全文,2020-04-16,2,1,0
疫情,iBingo,特朗普们真的盲目自信啊，美国新增确诊人数完全取决于每天检测的速度，每天新增两万多还平缓期？这要是国内不得被骂死。#官员称纽约州疫情已进入平缓期# ,2020-04-16,14,4,2
疫情,腹骂,无形手对舆论的把控实在高超！尽管方方已声明将放弃日记版税收益（全部捐赠），但似乎也难以扭转舆论攻击的态势。那些攻击者早已忘却了应收尽收前重症患者各种求救无门的嘶喊，以及各种死难悲剧，或者说在那些极端攻击者眼里，在疫情中除了赞歌就没有死掉的患者，它们憎恨方方替危难传声、更狠追责。,2020-04-16,0,0,1
疫情,澄泓-研究君,刚看新闻，一男子应疫情被裁员，闲在家中郁闷无事，出门闲逛买彩票，中了2000万。。这是我近期看到的，最振奋人心的鸡汤了。。。。 ,2020-04-16,90,14,3
疫情,澄泓-研究君,一边是各国大水漫盖，一边又是疫情的高度不确定性，带来的经济面的前景高度不确定。现在的股市在宏观面，真的是几十年都没有见的情况，非常难操作，短期情绪，往往被这左右两种局面所牵绊，来回波动。当下炒股，难度其实相当大！ ,2020-04-16,31,10,0
疫情,侃侃而谈zp,#法国总统道歉破收视纪录#   这是法国4月13日的新闻了，法国总统马克龙为新冠病毒疫情防控应对策略失误和准备不足向民众道歉，当日共有3500万法国人观看了这个电视道歉，破了该国有史以来的最高收视纪录    现在全世界都把瞩目的眼光放在美帝总统川普身上川普果然毫不含糊地炮制出了断供 ...全文,2020-04-16,9,5,2
疫情,侃侃而谈zp,#墨西哥贩毒集团给穷人发抗疫物资#  英国每日邮报当地时间14日报道，墨西哥贩毒集团给穷人发抗疫物质    必须承认，墨西哥贩毒集团还是很懂的深水养大鱼，时刻不忘保持维护潜在市场土壤肥力的记得上回看不惯墨西哥政府对疫情防控不作为，自己站出来主动封城的也是他们 ...全文,2020-04-16,4,8,2
疫情,并不软的软喵子,你们每个月大概花多少生活费？其实我算了一下，我每个月的总开支并不是特别大。我们全家生活费（2个成年人+3只猫所有吃住交通）大概1万不到比我想到要便宜一些。 记账得出的结论，不过还有一个原因就是疫情影响我出不去直接没有娱乐开支 ,2020-04-16,288,228,7
疫情,早春不過一顆樹,疫情期间在哔哩哔哩上申请了一张联通的流量卡，然后当时快递员是送货上门的，拍了身份证照，然后让我扫码付款充值，但当时申请卡的页面并没有说需要充值，于是就跟快递员说不要这张卡了，快递员说好的，然后我问他不充值是不是等于卡没有激活，不用处理这张卡了，快递员答复是，在这种情况下我领到卡之 ...全文,2020-04-17,2,2,1
疫情,Brotopia,上午科技股起来的时候，疫情概念股并没有下去，所以下午冲不上去的，从60和120分钟线看，中午13:30指数会开始回落，但是14:30后可能有小幅拉升，因为周末有降准预期 ,2020-04-17,0,0,0
疫情,SM食人花先生,#广州疫情#  广州本地人也一堆老油条在街上一边走一边拿下口罩大口大口吸烟，还有一堆看似没有家人的大叔老伯上街不戴口罩的，也就只有没家人的人在这时候才有这勇气了。 ,2020-04-17,17,0,5
疫情,腹骂,这工作做的有意义，#武汉调整确诊病亡人员数据# #累计确诊病例的死亡数订正为3869例# 疫情过后需要这样的修正，这样也算是一种反思，同时也是给未能记入确诊病例死亡数字遇难者的一丝安慰。勇于承认“疫情早期医疗资源遭挤兑，收治能力严重不足，有患者没有入院治疗，在家中病亡。”是不小的进步。,2020-04-17,1,0,0
疫情,于强的台湾观察,4月16日，江苏和台湾的医生召开了一场视频会议，交换防疫的经验。这是疫情爆发以来，首次两岸民间医疗交流。台湾方面有台湾医事联盟协会理事长、台大医院名誉教授高明见、振兴医院副院长叶明扬等人参加，江苏方面有省疾控中心主任武呜、省人民医院盛泽分院副院长张卫红等人参加。 ,2020-04-17,58,28,0
疫情,有个小脑袋嗑嗑,#广州疫情#.........这就是不作为吧，外籍人口管理漏洞百出，怎么办？ ,2020-04-17,3,0,0
疫情,澄泓-研究君,现在A股开始对标美股玩，创业板对标纳斯达克，走的是互联网经济，宅经济，疫情对业绩的冲击不明显，或者说很多标的靠的是想象力，而不是靠业绩。而上证很明显，对标的是道琼斯，都是以工业企业和大企业为主，股价主要靠业绩推升，疫情面前走的就很弱，毕竟业绩都是在大幅下降的。这周基本就是靠套玩儿 ...全文,2020-04-17,19,0,2
疫情,霞勇同心,《哈尔滨因聚集性疫情反弹被约谈》要启动问责机制，依法追究相关单位和责任人的责任。网页链接 ,2020-04-17,1,0,0
疫情,霞勇同心,《IMF预测2020年全球经济将陷入严重衰退 中方回应》外交部发言人赵立坚表示，国际货币基金组织预测今年全球经济将陷入严重衰退，凸显了新冠肺炎疫情这场公共卫生和全球经济双重危机的严峻性。网页链接 ,2020-04-17,0,0,0
疫情,侃侃而谈zp,#罗斯福号疫情从核反应堆部门暴发#  追踪调查发现，美罗斯福号航母新冠疫情从核反应堆部门维护人员爆发    建议像英国群众烧毁5G基站设备一样，美国罗斯福号核动力航母也要把核反应堆摧毁，因为似乎反应堆的辐射可以造成新冠病毒的感染和传播 ,2020-04-17,15,12,0
疫情,侃侃而谈zp,#特朗普预计美疫情死亡人数将低于预期#  特朗普预计美新冠疫情死亡人数将低于预期，因为一系列的抗疫举措收到了成效迄今为止，美国新冠肺炎确诊病例死亡人数已经超过3万人，这是遥遥领先的世界第一但即便是这样，川普政府的民意支持率还在节节上升，美民众估计认为政府做得很不错   ...全文,2020-04-17,3,2,0
疫情,并不软的软喵子,去年三四月我们店一天卖出去100多件衣服我觉得超正常。今年三四月我们店一天卖出去超过20件单品我就会在“疫无情人有情哈尼哈尼抗疫情”群里发出困惑的问哈：今天大家发工资吗咋生意这么好？？？（现货比去年卖的差了差不多80%，而且跑单量也翻倍惹，大家今年都太辛苦了……） ,2020-04-17,871,107,2
疫情,胡锡进,英国外交大臣拉布也来向中国寻衅了。他扬言疫情过后英国同中国的关系不能像过去一样了，还要质问中国。老胡对他毫不客气，我今天下午发推文说：“这位外交大臣就像在19世纪大英帝国的巅峰时代说中英关系一样。而且一个抗疫那么差的国家，不自我反思，反而要质问中国。是美国主子教你的吧？”这些西方 ...全文,2020-04-17,32584,5339,1812
疫情,胡锡进,武汉市新冠肺炎疫情防控指挥部今天公布了经过核查订正的武汉新冠肺炎确诊病例和死亡人数，武汉市的死亡病例比原来报告的2579例增加了1290例，这意味着中国内地的死亡人数也应由之前的3342人增加同样的数据，上升为死亡4632人。 这是一项依照法律规定所做的负责任的修正，它是对所有这场疫情中病亡者 ...全文,2020-04-17,15816,3904,771
疫情,腹骂,以往每年春季都有童车展会，在展会里找接产方应该相对容易，可是今年因疫情的原因，所有的展会都有延期，且开展时间都没有具体日期，估计春季已没有开展的可能。今天又浏览了几个行业内的网站，但一时还看不出哪个网站的效果会更好，需要再比较比较，花较少的钱把信息发布出去让行业内人士看到是宗旨。,2020-04-18,4,1,71
疫情,澄泓-研究君,（小龙谈历史）昨夜凌晨至今，国际上发生了3件大事，和大家分享下1.虽然美国的疫情非常严重，到目前为止，美国的新冠肺炎感染人数已经接近70万例，死亡人数超过3万人，感染和死亡人数均位列全球第一，美国总统特朗普还是做出了一个重要的决定，制定了三阶段重启美国经济计划，计划在5月1日之前重启美 ...全文,2020-04-18,26,1,3
疫情,敏从心来,是吧，我觉得可以给武汉民众发钱。我们要感恩于武汉。我觉得疫情面前，他们付出太多太多，他们是我们的弟兄姐妹。//@止欲臻善:我也这样觉得可以//@敏从心来:也可以这样发给武汉或受疫情影响的困难家庭或人吗？关键有的快穷得吃土了//@森林园07://@止欲臻善:转发微博,2020-04-18,1,3,0
疫情,敏从心来,也可以这样发给武汉或受疫情影响的困难家庭或人吗？关键有的快穷得吃土了//@森林园07://@止欲臻善:转发微博,2020-04-18,3,0,2
疫情,侃侃而谈zp,#意大利新增3493例新冠肺炎#  意大利昨日新增3493例新冠肺炎，这个新增数字高得超出预期，难道意大利疫情防控趋势上还没有确认掉头向下吗，所谓的“拐点”又迟到了？     欧盟主席向意大利道歉了，迟来的道歉，又一次提醒人们当初在意大利疫情发展最危急的时候，欧盟的态度是多么的冷血，可曾有一丝fa ...全文,2020-04-18,3,7,0
疫情,嫌昵称麻烦的小雷同志,我分享了文章 疫情“倒爷”自述：你知道外国买家怎么看我们吗？ 加拿大·哈利法克斯 ,2020-04-18,0,0,0
疫情,用户6520030499,现在国内疫情已经得到很好地控制了吗？我怎么看朋友圈都有人蹦迪唱歌了 ,2020-04-18,4090,548,7
疫情,于强的台湾观察,疫情之中的商机：台中一家泡芙店推出了口罩造型的红豆面包（一颗新台币42元人民币10元），新竹的面包店也推出了查理布朗造型的口罩面包（一颗新台币55元人民币13元）。 ,2020-04-19,52,29,13
疫情,澄泓-研究君,【国盛证券逐句解读4.17政治局会议：不寻常的信号】事件：4月17日，政治局召开会议，部署疫情防控工作；分析研究当前经济形势，部署当前经济工作。　　1、本次是疫情以来的第三次政治局会议、一月一开，足见形势之复杂。按惯例，经济相关的政治局会议1个季度开一次，4月/7月/10月/12月，10月有时不开 ...全文,2020-04-19,26,1,13
疫情,敏从心来,我说杜医生跟你媳妇恋爱到结婚滴二三事滴电影呢，一百个放心，我绝逼不是你滴真爱颜值才华粉，是一起在疫情中滴革命同志粉[最右]向我这种三天打鱼两天晒网滴，能坚持到最后，我肿么滴也得纪念下,2020-04-19,0,0,0
疫情,敏从心来,一起和一个国外小女孩为世界疫情祈祷!网页链接 ,2020-04-19,0,0,0
疫情,侃侃而谈zp,#50万美国人狼嚎解压#  50万美国人狼嚎解压      啥意思？尝试解析如下：      1、美帝是虎狼之国，民众新冠疫情需要狼嚎解压，这是想要释放或者召回虎狼之性？      2、这和吸血鬼的月圆之夜有什么秘密关联      3、美帝宣传软实力实在太强大了，我国社交媒体上对美帝什么行为 ...全文,2020-04-19,1,4,0
疫情,侃侃而谈zp,#谷雨#  谷雨，是春季的最后一个节气了，有雨生百谷的意思，乃典型的暮春时节     洛阳、菏泽（古称曹州）的牡丹都到了全盛时期，不过现在疫情防控形势下，也不适合大规模人群集聚观赏，有兴趣的朋友可以尝试做几番云赏牡丹啦牡丹文化上蕴含花开富贵的意思，不过现在药用油用牡丹的种植 ...全文,2020-04-19,1,6,0
疫情,胡锡进,特朗普总统星期六在白宫疫情简报会上又想要证明自己领导抗疫有方，他强调美国每10万人中有11.24人死亡，比西班牙、法国、意大利都低。但中国每10万人中只死了0.33人，他宣称“这不可能”，还问“有人真的相信这个数字吗”？老胡要说的是，这场疫情迄今夺去了中国内地4632人的生命，这个数字还小吗？我 ...全文,2020-04-19,15023,3158,1369
疫情,渡口五港,往年快高考我都会写一些关于高考的话 今年因为疫情都把高考这个概念给淡化了 现在只渴望这一切尽快结束 其他都是小事 但回头看看 我还是有几点小忠告：1.这是日后你想回也回不去的美好时光（尽管此刻你并不这么觉得 那种青葱岁月 不含杂质的友情 往后都很难再找到 2.高考真的很重要 但也不是那么重 ...全文,2020-04-19,1340,76,42
疫情,玛格丽特是马哥啊,美国超话 最近在追傲骨之战第四季没想到因为疫情，傲骨之战也要停更啦~发现一部剧的过程真的很不容易要发送全球各地来完成一项事宜这有戳中我笑点！#全球疫情##美国疫情##视频新星榜# @微博视频 @微博VLOG @超话社区 意大利·米兰 玛格丽特是马哥啊的微博视频 ,2020-04-19,11,6,2
疫情,玛格丽特是马哥啊,意大利超话#全球疫情##意大利疫情##视频新星榜##吃货在这里# @微博VLOG @微博视频 @超话社区 【马哥の美食混剪特辑#1  切牛排】疫情期间，大家居家都可以做些什么呢？（吃饭？玩游戏？拍视频？剪辑？跟朋友聊天？）无论做什么，今天吃什么是一件值得思考的事🤔今早突发奇想，想要做一个 ...全文,2020-04-19,46,13,6
疫情,玛格丽特是马哥啊,Viviamo la paese più bello in mondo 希望很快好起来~ #全球疫情# #意大利疫情#,2020-04-19,3,0,13
疫情,追星女孩的日记,#钱枫又胖了# 我只希望疫情过后，朋友们见面的时候谁也别嘲笑谁 追星女孩的日记的微博视频 ,2020-04-19,1,0,0
疫情,追星女孩的日记,#霉霉取消2020年所有演唱会# 偶像身体力行，与抗疫战线统一，疫情期间，避免大规模聚集行为 追星女孩的日记的微博视频 ,2020-04-19,3,0,1
疫情,Brotopia,新一轮下跌，跟疫情无关，逻辑上就是这个利空引发 ,2020-04-20,1,0,0
疫情,澄泓-研究君,这次疫情真是大洗牌.... ,2020-04-20,26,1,1
疫情,霞勇同心,《美博士有新发现！新冠病毒12月份就已在加州传播：流感掩盖了一切》这正是特朗普饱受诟病的地方，不仅仅是不作为，最坏的地方是一直在淡化疫情的风险，一直在拖延，史密斯所在地区首例社区传播患者就证明了这一点。网页链接 ,2020-04-20,0,0,0
疫情,侃侃而谈zp,#孟加拉超10万人参加葬礼#   4月18日，孟加拉国吉大港超过10万民众不顾封锁令参加了一神职人员葬礼      现场视频显示，这些民众不仅没有遵守“社交距离”建议，大部分人甚至还没戴口罩这次葬礼打破该国一次参加祈祷不超5人的禁令，属于典型的有禁不止     在新冠病毒疫情全球大流行 ...全文,2020-04-20,4,4,1
